"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000205542",10772.7240037773,-1.36858709826666,0.0526119141498136,-26.0128740872187,3.54137258020289e-149,2.93978191314093e-147,"TMSB4X","7114","thymosin beta 4 X-linked"
"ENSG00000101290",1758.73428502496,1.54278858919815,0.0593647019463016,25.9883152549756,6.71269429219254e-149,5.53776432229201e-147,"CDS2","8760","CDP-diacylglycerol synthase 2"
"ENSG00000109321",3907.19054249844,7.47916568575078,0.288067503948617,25.9632398074475,1.28882642605324e-148,1.05667855499007e-146,"AREG","374","amphiregulin"
"ENSG00000171241",406.777106119105,-3.16904946164182,0.122070240339757,-25.9608685361921,1.37078860300016e-148,1.11698246779436e-146,"SHCBP1","79801","SHC binding and spindle associated 1"
"ENSG00000117143",1623.79807423536,-1.69881008403249,0.0654948364230775,-25.9380765997899,2.47861678263873e-148,2.00737732359802e-146,"UAP1","6675","UDP-N-acetylglucosamine pyrophosphorylase 1"
"ENSG00000109189",2091.9060865614,1.46009439536565,0.0564005274724696,25.8879563861943,9.10109768203741e-148,7.32610784320127e-146,"USP46","64854","ubiquitin specific peptidase 46"
"ENSG00000100219",1292.73730450521,-1.75354078995477,0.0680929404502004,-25.7521672343877,3.04820394137254e-146,2.43893040658495e-144,"XBP1","7494","X-box binding protein 1"
"ENSG00000085117",3114.20548141785,1.42948721590921,0.0555892505659968,25.7151733717311,7.90878105279037e-146,6.29008562533902e-144,"CD82","3732","CD82 molecule"
"ENSG00000178105",1002.41705891287,1.80810694691252,0.0704607340596916,25.6611994047743,3.17077709639291e-145,2.50680127346968e-143,"DDX10","1662","DEAD-box helicase 10"
"ENSG00000166833",556.856531079937,-2.37849635510219,0.0927223180106431,-25.6518215477441,4.03474942443133e-145,3.17097880800574e-143,"NAV2","89797","neuron navigator 2"
"ENSG00000116017",1240.61918348325,1.61350564332568,0.0631747232123343,25.5403674330727,7.0251060559036e-144,5.48867403732421e-142,"ARID3A","1820","AT-rich interaction domain 3A"
"ENSG00000134333",9887.50008844397,-1.01643876297277,0.0399092575169438,-25.468746506778,4.37700547580099e-143,3.3997302181046e-141,"LDHA","3939","lactate dehydrogenase A"
"ENSG00000157227",22662.7967620428,1.09977078455811,0.0432456024077911,25.4308119976605,1.15106844703888e-142,8.88865762416887e-141,"MMP14","4323","matrix metallopeptidase 14"
"ENSG00000110047",3014.55720899113,-1.20896280399204,0.0475817902849256,-25.4080982819819,2.0522806438348e-142,1.57562956713375e-140,"EHD1","10938","EH domain containing 1"
"ENSG00000119139",934.406871097792,-1.97318713039676,0.077864405905679,-25.3413239007689,1.12004699632324e-141,8.54969207193403e-140,"TJP2","9414","tight junction protein 2"
"ENSG00000151012",4009.60870282584,1.45373711871215,0.0573709767326195,25.3392429675264,1.1807902873801e-141,8.96186091256142e-140,"SLC7A11","23657","solute carrier family 7 member 11"
"ENSG00000138764",921.332962951573,1.91577863776622,0.0756562977290929,25.3221304143928,1.8227204683845e-141,1.37553257165244e-139,"CCNG2","901","cyclin G2"
"ENSG00000127955",1237.15518256482,1.61939317786281,0.0639623168712924,25.3179255704796,2.02782231761876e-141,1.52166870184251e-139,"GNAI1","2770","G protein subunit alpha i1"
"ENSG00000130340",2836.38350867057,1.32524630305935,0.0524198986699387,25.2813594967771,5.1218305252601e-141,3.82180635036543e-139,"SNX9","51429","sorting nexin 9"
"ENSG00000164465",2941.35331768419,1.62320824404472,0.0642298436953658,25.2718697517527,6.51270443069602e-141,4.83249945522372e-139,"DCBLD1","285761","discoidin, CUB and LCCL domain containing 1"
"ENSG00000112186",594.764952135933,-2.53739972609777,0.100514392025911,-25.2441434003169,1.31334377049582e-140,9.69101775540308e-139,"CAP2","10486","cyclase associated actin cytoskeleton regulatory protein 2"
"ENSG00000184117",601.648439964638,-2.19697539178864,0.0871669363381399,-25.2042286224914,3.60013601999047e-140,2.64182357002837e-138,"NIPSNAP1","8508","nipsnap homolog 1"
"ENSG00000197594",381.182790486167,-3.0635824157815,0.121586495368498,-25.1967326346281,4.34997740009901e-140,3.17452746308325e-138,"ENPP1","5167","ectonucleotide pyrophosphatase/phosphodiesterase 1"
"ENSG00000071127",10996.1867655617,-1.00326415007565,0.0398296843641919,-25.1888551488902,5.30653051487306e-140,3.85143925128655e-138,"WDR1","9948","WD repeat domain 1"
"ENSG00000013810",552.986640142839,-2.5451243869939,0.101690781052122,-25.0280739380829,3.02563416930339e-138,2.18404744764607e-136,"TACC3","10460","transforming acidic coiled-coil containing protein 3"
"ENSG00000122729",2756.95550510449,-1.26419481282797,0.0506813940150339,-24.9439629157195,2.48305784254197e-137,1.78270131160229e-135,"ACO1","48","aconitase 1"
"ENSG00000050405",2131.92988407929,-1.55950888543622,0.0625467524953782,-24.9334909202754,3.22543429321671e-137,2.30323754207013e-135,"LIMA1","51474","LIM domain and actin binding 1"
"ENSG00000169826",1948.50883733891,1.75772527297056,0.0705538816368443,24.9132327264138,5.34830733324299e-137,3.79872823530125e-135,"CSGALNACT2","55454","chondroitin sulfate N-acetylgalactosaminyltransferase 2"
"ENSG00000128965",2124.44876634206,1.40553384209802,0.0564355808452911,24.9051010204193,6.55127414425821e-137,4.62840548851264e-135,"CHAC1","79094","ChaC glutathione specific gamma-glutamylcyclotransferase 1"
"ENSG00000022840",1812.56672576679,-1.39010992111873,0.0559061082365319,-24.8650812043174,1.77637410298275e-136,1.24834925057232e-134,"RNF10","9921","ring finger protein 10"
"ENSG00000158710",4951.47819637122,-1.05786293274471,0.0425718342238919,-24.8488925137979,2.65813703719965e-136,1.85817769095188e-134,"TAGLN2","8407","transgelin 2"
"ENSG00000126787",369.945435388785,-3.10798295590408,0.125091241701266,-24.8457279153591,2.875953372531e-136,1.99991689497156e-134,"DLGAP5","9787","DLG associated protein 5"
"ENSG00000150471",361.934827073375,4.0102682273513,0.161530235433843,24.8267342431613,4.61299700712562e-136,3.19113678378346e-134,"ADGRL3","23284","adhesion G protein-coupled receptor L3"
"ENSG00000166086",1065.59139838825,-1.65756676743143,0.0669396194530506,-24.7621181741852,2.29563313336757e-135,1.57982379675586e-133,"JAM3","83700","junctional adhesion molecule 3"
"ENSG00000085832",605.654170098824,-2.08683481304563,0.0844575486094717,-24.7086832071704,8.62700379277417e-135,5.90638476163024e-133,"EPS15","2060","epidermal growth factor receptor pathway substrate 15"
"ENSG00000196230",17874.1195224617,-1.05866013256427,0.0428941538414583,-24.6807557150375,1.72133642587916e-134,1.17245079018087e-132,"TUBB","203068","tubulin beta class I"
"ENSG00000172216",1647.22428540748,1.97002690888524,0.0798409761968067,24.6743840409611,2.01495279650722e-134,1.36543893077596e-132,"CEBPB","1051","CCAAT enhancer binding protein beta"
"ENSG00000183955",461.365005299309,-2.45282206903499,0.0995465095910069,-24.6399605482158,4.71511492449603e-134,3.17899271203839e-132,"KMT5A","387893","lysine methyltransferase 5A"
"ENSG00000130176",930.891057346889,-1.89422463725677,0.076916927339937,-24.6268890706616,6.50972657561456e-134,4.36677719077336e-132,"CNN1","1264","calponin 1"
"ENSG00000070669",959.561594045913,-2.13886421459721,0.0870735663368131,-24.5638751756621,3.07442167299639e-133,2.05198334978583e-131,"ASNS","440","asparagine synthetase (glutamine-hydrolyzing)"
"ENSG00000138778",450.871623803202,-2.60126201148264,0.105923579048962,-24.5579127408473,3.56014581041871e-133,2.36429283269906e-131,"CENPE","1062","centromere protein E"
"ENSG00000138160",450.256121980529,-2.57252133890009,0.104830176734723,-24.5398931779916,5.54498332250241e-133,3.66410290992423e-131,"KIF11","3832","kinesin family member 11"
"ENSG00000163110",1686.05792564461,-1.59122186172333,0.0649574078809259,-24.4963879199154,1.61404767646071e-132,1.06127629894808e-130,"PDLIM5","10611","PDZ and LIM domain 5"
"ENSG00000182718",28278.3402998713,-0.988235171509476,0.0403658595465208,-24.4819553605828,2.2996890698367e-132,1.50465370569315e-130,"ANXA2","302","annexin A2"
"ENSG00000143248",679.495343922114,2.03820785857374,0.0832932563570668,24.4702626325019,3.06314618288416e-132,1.99434841181703e-130,"RGS5","8490","regulator of G protein signaling 5"
"ENSG00000091136",13741.7986166577,1.03361407606253,0.042243076367567,24.4682481708674,3.21818321649218e-132,2.08506875519264e-130,"LAMB1","3912","laminin subunit beta 1"
"ENSG00000136108",749.956363794828,-2.02780564766517,0.0829555774220454,-24.4444763171075,5.76127518386461e-132,3.7146241258296e-130,"CKAP2","26586","cytoskeleton associated protein 2"
"ENSG00000120802",815.817509505704,-1.92927739557385,0.0789787411872866,-24.4278063510642,8.66410303089024e-132,5.55925683363691e-130,"TMPO","7112","thymopoietin"
"ENSG00000180801",1754.25149799141,-1.79258440547403,0.0737796006068327,-24.2964774914764,2.13580414400823e-130,1.3638341654191e-128,"ARSJ","79642","arylsulfatase family member J"
"ENSG00000137872",1248.4907971535,1.80790644653054,0.0745396374824699,24.2542962052334,5.95685128332454e-130,3.78559324139313e-128,"SEMA6D","80031","semaphorin 6D"
"ENSG00000132510",1120.05262837464,2.03199834036092,0.0838271701660345,24.2403308657109,8.36233764528335e-130,5.28897945736445e-128,"KDM6B","23135","lysine demethylase 6B"
"ENSG00000075213",5605.07446406258,1.13266363481148,0.0467787823869225,24.213191900611,1.61568428122139e-129,1.01703879730723e-127,"SEMA3A","10371","semaphorin 3A"
"ENSG00000174780",2113.12662726014,-1.48880594488417,0.0614928385621598,-24.2110460290301,1.701998240993e-129,1.06631795456929e-127,"SRP72","6731","signal recognition particle 72"
"ENSG00000095303",4934.95564410681,1.44992358358979,0.05992426449256,24.1959345828902,2.45511836293749e-129,1.53093343176224e-127,"PTGS1","5742","prostaglandin-endoperoxide synthase 1"
"ENSG00000137807",569.129258708053,-2.41734277780161,0.0999466527715538,-24.1863305150087,3.09845597446042e-129,1.92306973143847e-127,"KIF23","9493","kinesin family member 23"
"ENSG00000206538",1272.58071138268,-1.63652648537516,0.0676942619616209,-24.1752615059602,4.05121798233497e-129,2.50271056936619e-127,"VGLL3","389136","vestigial like family member 3"
"ENSG00000112893",4969.97864352219,1.16528520664805,0.0483306350809332,24.1106951045996,1.93077783341946e-128,1.18724959182765e-126,"MAN2A1","4124","mannosidase alpha class 2A member 1"
"ENSG00000152578",320.281587756857,4.79250796170318,0.198979720291416,24.0854090792986,3.55484909473504e-128,2.17582975466686e-126,"GRIA4","2893","glutamate ionotropic receptor AMPA type subunit 4"
"ENSG00000169679",337.231679499979,-3.0324430374269,0.126026532491885,-24.0619413822416,6.26036082836197e-128,3.81422534505981e-126,"BUB1","699","BUB1 mitotic checkpoint serine/threonine kinase"
"ENSG00000112245",6125.61860488633,1.14063134521965,0.0474546988358387,24.0362150261551,1.16347818787675e-127,7.05630926546986e-126,"PTP4A1","7803","protein tyrosine phosphatase type IVA, member 1"
"ENSG00000130227",1119.09057857363,-1.53814060885008,0.0641639827594107,-23.9720251565039,5.44610249508251e-127,3.28796060634936e-125,"XPO7","23039","exportin 7"
"ENSG00000244405",708.442649750106,-1.9474448018338,0.0812916873447919,-23.9562600487536,7.95144040764602e-127,4.7787797056269e-125,"ETV5","2119","ETS variant 5"
"ENSG00000138180",359.368768496895,-3.18411869577181,0.132940091593413,-23.9515307805728,8.90697110939579e-127,5.32893649887364e-125,"CEP55","55165","centrosomal protein 55"
"ENSG00000196954",1646.04498038007,1.47070929201902,0.0614097342848031,23.9491231992348,9.43660973707189e-127,5.62049553936273e-125,"CASP4","837","caspase 4"
"ENSG00000076382",405.631109926366,-2.73576646598507,0.114279518329192,-23.9392544349415,1.19568826294552e-126,7.0897908519832e-125,"SPAG5","10615","sperm associated antigen 5"
"ENSG00000137962",747.210466132633,-2.18056367513468,0.0911621823566987,-23.9196080958503,1.91490087993417e-126,1.13038726610158e-124,"ARHGAP29","9411","Rho GTPase activating protein 29"
"ENSG00000176619",2255.35802338392,-1.25063239158961,0.0523619857883625,-23.8843575689516,4.45351212869687e-126,2.61732513687397e-124,"LMNB2","84823","lamin B2"
"ENSG00000057608",3760.72007296674,-1.110949204461,0.046566702619072,-23.8571584840107,8.53428234591364e-126,4.99349507129625e-124,"GDI2","2665","GDP dissociation inhibitor 2"
"ENSG00000077238",1496.22837370371,1.84493557151519,0.0773660577885055,23.8468344420322,1.09219181651001e-125,6.36249636266929e-124,"IL4R","3566","interleukin 4 receptor"
"ENSG00000124795",1373.42152304554,-1.49726398012612,0.0627877326272107,-23.8464412947641,1.10249763981663e-125,6.39448631093643e-124,"DEK","7913","DEK proto-oncogene"
"ENSG00000177283",725.828163002343,1.92267741816377,0.080726860753817,23.8170715448372,2.22273626969962e-125,1.28358187539784e-123,"FZD8","8325","frizzled class receptor 8"
"ENSG00000139734",376.886782058311,-3.00455901364596,0.126241967757101,-23.8000014339681,3.33965602475933e-125,1.92022992730967e-123,"DIAPH3","81624","diaphanous related formin 3"
"ENSG00000164050",1279.7844491408,1.61106052070798,0.0677996080139722,23.7620919633631,8.2398589190027e-125,4.71731923112905e-123,"PLXNB1","5364","plexin B1"
"ENSG00000102996",367.71965591051,3.29642036276802,0.138815338902692,23.7468019660188,1.1855952483119e-124,6.75840175454018e-123,"MMP15","4324","matrix metallopeptidase 15"
"ENSG00000138685",3034.69182901513,1.52417083618353,0.0642852122388711,23.7095092806105,2.87685516496807e-124,1.63292266244042e-122,"FGF2","2247","fibroblast growth factor 2"
"ENSG00000150636",342.248144196322,3.13709711226771,0.13233443686123,23.7058258354729,3.139860760232e-124,1.77462257946389e-122,"CCDC102B","79839","coiled-coil domain containing 102B"
"ENSG00000114796",586.82411052868,2.29712021689019,0.0969871419393991,23.6847913131156,5.17315382699177e-124,2.9114334377163e-122,"KLHL24","54800","kelch like family member 24"
"ENSG00000144959",842.046399250896,-1.75500133889765,0.0743664413142981,-23.5993723496921,3.91173008288523e-123,2.19221936543804e-121,"NCEH1","57552","neutral cholesterol ester hydrolase 1"
"ENSG00000206053",1065.6150476661,-1.55146668678702,0.0658456685855862,-23.562167719057,9.42028855837025e-123,5.25715431228041e-121,"JPT2","90861","Jupiter microtubule associated homolog 2"
"ENSG00000182871",6966.04805606542,1.04722500610667,0.0445428684691173,23.510497686801,3.18544237849548e-122,1.77025295695301e-120,"COL18A1","80781","collagen type XVIII alpha 1 chain"
"ENSG00000006468",1084.58824621265,1.63289178212951,0.0695043971527523,23.4933593991304,4.76882812214233e-122,2.63914896326227e-120,"ETV1","2115","ETS variant 1"
"ENSG00000197063",1329.11793708827,1.50802539195912,0.0641946778158676,23.4914395284396,4.98924400735843e-122,2.74967381351596e-120,"MAFG","4097","MAF bZIP transcription factor G"
"ENSG00000106546",1554.54278579126,1.7425556541956,0.0742588590230749,23.4659632146264,9.08401559729847e-122,4.98569814724456e-120,"AHR","196","aryl hydrocarbon receptor"
"ENSG00000103241",3621.65221195857,1.20914876069964,0.0515508857027777,23.4554410504432,1.16327056967546e-121,6.35825502322202e-120,"FOXF1","2294","forkhead box F1"
"ENSG00000183087",7251.69353875924,-1.28490933820606,0.0547964538278989,-23.448768094403,1.36071985856635e-121,7.40700047601568e-120,"GAS6","2621","growth arrest specific 6"
"ENSG00000105894",2459.30427166169,1.24020775231504,0.052920504902744,23.4352970477939,1.86707897049972e-121,1.0121854239256e-119,"PTN","5764","pleiotrophin"
"ENSG00000184743",1576.71654061342,-1.67301025841166,0.0713992925883309,-23.4317483796063,2.02928567575581e-121,1.09564928233287e-119,"ATL3","25923","atlastin GTPase 3"
"ENSG00000134690",309.413921089907,-3.20031775392357,0.136638139393477,-23.4218481613513,2.56007188769665e-121,1.37663460778895e-119,"CDCA8","55143","cell division cycle associated 8"
"ENSG00000235162",2094.46407356622,-1.58965763172544,0.0678753888072099,-23.4202361070907,2.6587601646247e-121,1.42393760107038e-119,"C12orf75","387882","chromosome 12 open reading frame 75"
"ENSG00000122966",313.167928248048,-3.28395276080284,0.140540013517626,-23.3666745762122,9.32902487840845e-121,4.97622925441852e-119,"CIT","11113","citron rho-interacting serine/threonine kinase"
"ENSG00000109805",341.700815482402,-2.99449489575389,0.128194313547756,-23.3590306221997,1.11567094542514e-120,5.92733659885468e-119,"NCAPG","64151","non-SMC condensin I complex subunit G"
"ENSG00000170017",5496.29709942867,-1.21289279171427,0.0520316629134232,-23.3106674628568,3.4558485254766e-120,1.82870837113069e-118,"ALCAM","214","activated leukocyte cell adhesion molecule"
"ENSG00000129103",934.87592416046,-1.63896591867685,0.0703916232948836,-23.2835363351533,6.50977560288688e-120,3.43106506180728e-118,"SUMF2","25870","sulfatase modifying factor 2"
"ENSG00000149218",387.648413542227,-2.53989187942788,0.109243975703576,-23.2497202987161,1.43182970033822e-119,7.51682295647914e-118,"ENDOD1","23052","endonuclease domain containing 1"
"ENSG00000110880",6781.52826557586,-2.30396361180706,0.099254102640372,-23.2127796284152,3.38283925297385e-119,1.76893192748027e-117,"CORO1C","23603","coronin 1C"
"ENSG00000204442",1421.22478534737,1.37954578356989,0.0594938166241713,23.1880531767634,6.01009887126147e-119,3.13043659639587e-117,"FAM155A","728215","family with sequence similarity 155 member A"
"ENSG00000128510",1166.4932771937,-1.87218629997153,0.0807963714113639,-23.1716631238245,8.79395695250559e-119,4.56255219699919e-117,"CPA4","51200","carboxypeptidase A4"
